,sofifa_id,first_position,second_position,third_position,hits,team,height_cm,weight_kg,value_eur,wage_eur,preferred_foot,international_reputation,release_clause_eur,team_jersey_number,loaned_from,contract_valid_until,shooting,passing,dribbling,defending,physic,name,age,nationality,potential,overall
150,178518,CM,CAM,CF,19,Cagliari,176,77,22.5,51.0,Right,3,,4.0,Inter,2020.0,79.0,78.0,83.0,83.0,82.0,R. Nainggolan,32,Belgium,84,84
151,176676,LB,,,22,Real Madrid,174,75,28.0,205.0,Left,4,57400000.0,12.0,,2022.0,74.0,83.0,89.0,77.0,79.0,Marcelo,32,Brazil,84,84
152,176266,CDM,,,10,Lazio,179,78,20.5,71.0,Right,3,34900000.0,6.0,,2022.0,66.0,76.0,78.0,83.0,73.0,Lucas Leiva,33,Brazil,84,84
153,170890,CDM,CM,,20,Juventus,180,75,25.0,145.0,Left,3,41300000.0,14.0,,2020.0,66.0,76.0,78.0,83.0,81.0,B. Matuidi,33,France,84,84
154,168435,GK,,,6,Torino,192,80,19.0,54.0,Right,3,32300000.0,39.0,,2022.0,,,,,,S. Sirigu,33,Italy,84,84
155,162347,CM,,,12,Wolverhampton Wanderers,170,61,23.5,125.0,Right,3,44700000.0,28.0,,2020.0,75.0,85.0,82.0,71.0,67.0,JoÃ£o Moutinho,33,Portugal,84,84
156,231443,RW,LW,,82,FC Barcelona,178,67,42.5,195.0,Left,3,95600000.0,11.0,,2022.0,79.0,80.0,87.0,36.0,57.0,O. DembÃ©lÃ©,23,France,90,83
157,230481,CAM,RW,,22,GrÃªmio,177,75,27.0,51.0,Right,1,48600000.0,10.0,,2022.0,77.0,83.0,84.0,35.0,72.0,Ronaldo Cabrais,28,Brazil,83,83
158,230375,CB,,,12,GrÃªmio,185,80,23.5,43.0,Right,1,42300000.0,3.0,,2022.0,43.0,56.0,64.0,85.0,77.0,JosuÃ© Chiamulera,28,Brazil,83,83
159,230294,ST,CF,,15,AtlÃ©tico Mineiro,188,83,27.5,60.0,Right,1,52300000.0,9.0,,2022.0,84.0,62.0,72.0,33.0,75.0,Louri Beretta,28,Brazil,83,83
160,230142,RW,LW,,22,Real Sociedad,181,78,31.0,39.0,Left,1,71300000.0,10.0,,2024.0,82.0,79.0,83.0,39.0,61.0,Oyarzabal,23,Spain,89,83
161,226271,CM,,,32,Napoli,189,70,36.0,76.0,Left,1,68400000.0,8.0,,2023.0,78.0,78.0,83.0,74.0,69.0,FabiÃ¡n,24,Spain,89,83
162,221363,CM,CAM,,72,Ajax,184,74,24.5,24.0,Right,2,39200000.0,6.0,,2022.0,78.0,77.0,79.0,71.0,79.0,D. van de Beek,23,Netherlands,87,83
163,221087,GK,,,12,Roma,189,77,26.0,38.0,Left,1,46200000.0,12.0,,2024.0,,,,,,Pau LÃ³pez,25,Spain,88,83
164,217940,CB,,,6,Getafe CF,178,72,27.0,35.0,Right,1,58700000.0,2.0,,2021.0,37.0,61.0,61.0,83.0,79.0,D. DjenÃ©,28,Togo,84,83
165,216547,RM,LM,,10,SL Benfica,172,66,26.0,21.0,Right,2,54000000.0,27.0,,2024.0,71.0,74.0,86.0,50.0,52.0,Rafa,27,Portugal,84,83
166,216354,ST,CAM,,10,TSG 1899 Hoffenheim,177,73,27.0,61.0,Right,2,45900000.0,27.0,,2022.0,85.0,73.0,85.0,30.0,71.0,A. KramariÄ,29,Croatia,83,83
167,216352,CDM,CM,,18,Inter,181,68,19.5,68.0,Right,2,34600000.0,77.0,,2022.0,73.0,79.0,80.0,76.0,73.0,M. BrozoviÄ,27,Croatia,85,83
168,215333,ST,,,45,Atalanta,189,88,23.0,80.0,Right,2,,91.0,Sampdoria,2020.0,81.0,56.0,76.0,37.0,83.0,D. Zapata,29,Colombia,83,83
169,212523,CAM,RW,,21,Guangzhou Evergrande Taobao FC,190,80,34.5,38.0,Left,2,57800000.0,9.0,,2022.0,82.0,80.0,81.0,57.0,72.0,Anderson Talisca,26,Brazil,86,83
170,212151,GK,,,16,Lazio,193,78,22.0,39.0,Right,1,39100000.0,1.0,,2023.0,,,,,,T. Strakosha,25,lbania,88,83
171,211300,ST,,,72,Manchester United,184,76,34.5,140.0,Right,3,68100000.0,9.0,,2024.0,81.0,72.0,86.0,41.0,71.0,A. Martial,24,France,87,83
172,211256,LB,,,28,Ajax,172,65,23.5,27.0,Left,2,34700000.0,31.0,,2022.0,57.0,72.0,76.0,80.0,81.0,N. Tagliafico,27,Argentina,84,83
173,211117,CM,CAM,,52,Tottenham Hotspur,188,80,41.5,115.0,Right,3,79900000.0,20.0,,2024.0,81.0,79.0,82.0,71.0,79.0,D. Alli,24,England,88,83
174,210413,CB,,,49,Milan,188,78,32.0,46.0,Left,2,60800000.0,13.0,,2022.0,40.0,55.0,66.0,85.0,79.0,A. Romagnoli,25,Italy,89,83
175,210035,LB,,,34,SL Benfica,171,69,29.5,18.0,Left,3,61200000.0,3.0,,2021.0,63.0,79.0,84.0,77.0,71.0,Grimaldo,24,Spain,87,83
176,209889,LB,LM,CM,27,Borussia Dortmund,170,71,21.5,79.0,Left,3,37100000.0,13.0,,2020.0,75.0,82.0,85.0,66.0,57.0,R. Guerreiro,26,Portugal,84,83
177,208808,CAM,LW,,22,Ajax,174,72,23.0,32.0,Right,2,32200000.0,11.0,,2024.0,79.0,79.0,83.0,40.0,67.0,Q. Promes,28,Netherlands,83,83
178,208574,LWB,LM,LW,16,Eintracht Frankfurt,184,82,26.0,49.0,Left,2,46200000.0,10.0,,2023.0,76.0,77.0,81.0,67.0,78.0,F. KostiÄ,27,Serbia,83,83
179,208418,LM,,,25,Dalian YiFang FC,180,71,32.5,23.0,Right,3,52800000.0,10.0,,2021.0,80.0,75.0,87.0,39.0,64.0,Y. Carrasco,26,Belgium,84,83
180,206585,GK,,,60,Chelsea,186,85,31.0,92.0,Right,1,61200000.0,1.0,,2024.0,,,,,,Kepa,25,Spain,87,83
181,205678,RM,,,8,Medipol BaÅakÅehir FK,172,63,30.5,67.0,Right,2,58000000.0,7.0,,2021.0,79.0,79.0,83.0,47.0,64.0,E. ViÅ¡Äa,30,Bosnia & Herzegovina,83,83
182,205175,ST,,,25,Napoli,186,78,35.0,91.0,Left,3,62100000.0,99.0,,2021.0,85.0,64.0,76.0,39.0,74.0,A. Milik,26,Poland,86,83
183,205070,RM,CF,RW,6,Real Sociedad,178,70,17.5,38.0,Right,1,38100000.0,7.0,,2024.0,78.0,76.0,81.0,58.0,75.0,Portu,28,Spain,83,83
184,204970,RM,RW,,16,Olympique de Marseille,179,70,30.5,60.0,Left,2,60200000.0,26.0,,2021.0,80.0,81.0,83.0,41.0,69.0,F. Thauvin,27,France,83,83
185,204923,CM,CAM,,20,RB Leipzig,177,77,22.5,59.0,Right,2,39900000.0,7.0,,2022.0,80.0,76.0,80.0,57.0,77.0,M. Sabitzer,26,Austria,85,83
186,204838,ST,,,63,Wolverhampton Wanderers,188,81,15.5,99.0,Right,3,29500000.0,9.0,,2023.0,78.0,71.0,75.0,47.0,79.0,R. JimÃ©nez,29,Mexico,83,83
187,204639,CB,,,12,AtlÃ©tico Madrid,187,79,22.5,65.0,Right,2,47800000.0,15.0,,2020.0,35.0,54.0,56.0,84.0,72.0,S. SaviÄ,29,Montenegro,84,83
188,203486,RM,LM,CF,28,Borussia Dortmund,175,71,26.0,90.0,Right,2,44900000.0,23.0,,2024.0,77.0,80.0,86.0,47.0,64.0,T. Hazard,27,Belgium,83,83
189,203263,CB,,,48,Manchester United,194,100,23.0,125.0,Right,1,45400000.0,5.0,,2024.0,53.0,64.0,69.0,81.0,84.0,H. Maguire,27,England,86,83
190,201305,CB,,,14,Valencia CF,187,79,21.5,46.0,Right,2,46800000.0,5.0,,2022.0,49.0,69.0,65.0,83.0,81.0,Gabriel Paulista,29,Brazil,84,83
191,201153,ST,,,10,AtlÃ©tico Madrid,189,84,32.0,80.0,Right,3,,9.0,Chelsea,2020.0,79.0,71.0,80.0,31.0,72.0,Morata,27,Spain,84,83
192,200458,LB,,,18,Everton,178,74,28.5,97.0,Left,2,56300000.0,12.0,,2023.0,69.0,79.0,79.0,80.0,76.0,L. Digne,27,France,86,83
193,199434,CAM,CF,LW,12,Ajax,181,76,29.5,36.0,Left,3,41300000.0,10.0,,2023.0,80.0,84.0,85.0,41.0,71.0,D. TadiÄ,31,Serbia,83,83
194,199042,CDM,CM,,15,Bayer 04 Leverkusen,171,70,24.0,86.0,Right,2,40800000.0,20.0,,2020.0,72.0,82.0,81.0,74.0,73.0,C. ArÃ¡nguiz,31,Chile,83,83
195,198950,CAM,RW,,33,Paris Saint-Germain,174,70,29.5,105.0,Left,2,56800000.0,19.0,,2024.0,76.0,82.0,84.0,57.0,57.0,Pablo Sarabia,28,Spain,84,83
196,198717,LM,CF,,54,Crystal Palace,180,66,32.0,89.0,Right,2,63200000.0,11.0,,2023.0,76.0,72.0,88.0,27.0,74.0,W. Zaha,27,Ivory Coast,83,83
197,198329,ST,,,17,Valencia CF,182,77,27.0,60.0,Left,2,56700000.0,19.0,,2022.0,80.0,74.0,82.0,44.0,70.0,Rodrigo,29,Spain,83,83
198,198141,CB,CDM,,18,Real Betis,184,73,25.5,36.0,Right,3,55500000.0,5.0,,2023.0,61.0,73.0,72.0,82.0,74.0,Bartra,29,Spain,84,83
199,197445,LB,CB,,46,FC Bayern MÃ¼nchen,180,78,38.0,135.0,Left,4,65600000.0,27.0,,2021.0,73.0,81.0,80.0,80.0,76.0,D. Alaba,28,Austria,84,83
200,197061,CB,,,14,Liverpool,194,90,23.0,99.0,Right,2,44300000.0,32.0,,2020.0,46.0,68.0,67.0,83.0,76.0,J. Matip,28,Cameroon,84,83
201,193082,RB,RM,RW,21,Juventus,179,72,22.5,135.0,Right,3,37100000.0,16.0,,2020.0,72.0,77.0,88.0,66.0,67.0,J. Cuadrado,32,Colombia,83,83
202,192984,GK,,,3,VfL Wolfsburg,197,86,22.0,50.0,Left,2,39100000.0,1.0,,2021.0,,,,,,K. Casteels,28,Belgium,85,83
203,190941,GK,,,8,Bayer 04 Leverkusen,192,85,18.5,67.0,Right,2,31500000.0,1.0,,2023.0,,,,,,L. HrÃ¡deckÃ½,30,Finland,83,83
204,190815,LB,CB,CDM,20,Ajax,180,72,22.0,31.0,Left,3,30800000.0,17.0,,2022.0,65.0,80.0,77.0,82.0,74.0,D. Blind,30,Netherlands,83,83
205,189575,CAM,RW,LW,9,Athletic Club de Bilbao,170,66,26.0,35.0,Right,2,56600000.0,10.0,,2024.0,72.0,77.0,87.0,51.0,58.0,Muniain,27,Spain,83,83
206,188943,GK,,,11,Eintracht Frankfurt,189,86,21.5,42.0,Right,2,38200000.0,1.0,,2024.0,,,,,,K. Trapp,30,Germany,83,83
207,188377,RB,,,29,Manchester City,183,70,25.5,165.0,Right,3,47200000.0,2.0,,2024.0,63.0,76.0,77.0,81.0,81.0,K. Walker,30,England,83,83
208,186561,CM,CAM,,14,Juventus,183,76,25.5,140.0,Right,3,42100000.0,8.0,,2023.0,77.0,79.0,80.0,68.0,74.0,A. Ramsey,29,Wales,83,83
209,184200,ST,,,9,Shanghai SIPG FC,192,83,21.5,29.0,Right,3,34400000.0,7.0,,2022.0,79.0,77.0,82.0,47.0,82.0,M. ArnautoviÄ,31,Austria,83,83
210,183574,ST,CAM,,5,FenerbahÃ§e SK,180,76,23.5,105.0,Left,2,44700000.0,10.0,,2022.0,83.0,83.0,83.0,45.0,70.0,M. Kruse,32,Germany,83,83
211,181458,LM,LW,,13,FC Bayern MÃ¼nchen,186,80,29.5,135.0,Right,3,,14.0,Inter,2020.0,80.0,78.0,82.0,62.0,77.0,I. PeriÅ¡iÄ,31,Croatia,83,83
212,179846,CDM,CM,,19,Juventus,189,90,19.5,135.0,Right,3,32200000.0,6.0,,2021.0,74.0,78.0,77.0,80.0,80.0,S. Khedira,33,Germany,83,83
213,178005,GK,,,19,Wolverhampton Wanderers,190,84,16.5,82.0,Left,3,31400000.0,11.0,,2022.0,,,,,,Rui PatrÃ­cio,32,Portugal,83,83
214,176635,CAM,RW,,44,Arsenal,180,76,29.5,125.0,Left,4,56100000.0,10.0,,2021.0,72.0,86.0,84.0,24.0,56.0,M. Ãzil,31,Germany,83,83
215,171877,CDM,CM,CAM,12,Dalian YiFang FC,183,73,26.5,26.0,Right,3,41100000.0,17.0,,2021.0,77.0,83.0,83.0,72.0,69.0,M. HamÅ¡Ã­k,33,Slovakia,83,83
216,170481,CB,,,5,Valencia CF,189,90,16.5,48.0,Right,3,34700000.0,24.0,,2020.0,60.0,67.0,62.0,82.0,81.0,E. Garay,33,Argentina,83,83
217,169416,CAM,RW,LW,20,Los Angeles FC,177,77,24.5,17.0,Left,3,36800000.0,10.0,,2022.0,82.0,78.0,84.0,31.0,67.0,C. Vela,31,Mexico,83,83
218,163705,GK,,,4,Olympique de Marseille,185,80,6.5,32.0,Right,3,12400000.0,30.0,,2021.0,,,,,,S. Mandanda,35,France,83,83
219,163587,GK,,,41,Leicester City,189,89,15.5,82.0,Right,2,29500000.0,1.0,,2023.0,,,,,,K. Schmeichel,33,Denmark,83,83
220,157481,CB,,,7,Villarreal CF,190,82,12.0,45.0,Right,3,25200000.0,3.0,,2022.0,41.0,61.0,63.0,86.0,72.0,RaÃºl Albiol,34,Spain,83,83
221,146562,CDM,LM,CM,22,Villarreal CF,168,65,11.0,45.0,Right,3,23100000.0,8.0,,2020.0,73.0,85.0,83.0,65.0,58.0,Santi Cazorla,35,Spain,83,83
222,1179,GK,,,50,Juventus,192,92,2.6,58.0,Right,4,4300000.0,77.0,,2024.0,,,,,,G. Buffon,42,Italy,83,83
223,245313,RM,CAM,,17,Uruguay,177,75,0.0,0.0,Right,1,,,,,77.0,81.0,82.0,40.0,71.0,J. Sildero,28,Uruguay,82,82
224,245309,CB,,,12,Uruguay,185,80,0.0,0.0,Right,1,,,,,43.0,56.0,65.0,83.0,76.0,E. Schetino,28,Uruguay,82,82
225,239818,CB,,,35,SL Benfica,186,82,18.5,14.0,Right,1,40700000.0,6.0,,2024.0,38.0,50.0,59.0,81.0,83.0,RÃºben Dias,23,Portugal,88,82
226,239053,CDM,CM,,87,Real Madrid,182,78,13.0,86.0,Right,1,29300000.0,15.0,,2021.0,69.0,73.0,73.0,66.0,67.0,F. Valverde,22,Uruguay,90,82
227,236583,GK,,,3,SV Werder Bremen,196,81,26.0,37.0,Right,1,46200000.0,1.0,,2021.0,,,,,,J. Pavlenka,28,Czech Republic,83,82
228,235212,RB,LB,RM,91,Borussia Dortmund,181,73,16.0,48.0,Right,1,,5.0,Real Madrid,2020.0,62.0,72.0,80.0,74.0,74.0,A. Hakimi,21,Morocco,87,82
229,232432,ST,,,46,Real Madrid,182,85,36.5,155.0,Right,1,82100000.0,18.0,,2024.0,82.0,68.0,81.0,29.0,74.0,L. JoviÄ,22,Serbia,88,82
230,230666,ST,,,48,Manchester City,175,73,31.0,140.0,Right,2,63600000.0,9.0,,2023.0,80.0,72.0,86.0,39.0,71.0,Gabriel Jesus,23,Brazil,88,82
231,230258,CDM,CM,CAM,13,AtlÃ©tico Mineiro,175,70,17.0,46.0,Right,1,32300000.0,6.0,,2022.0,57.0,74.0,77.0,82.0,74.0,Rosberto Dourado,20,Brazil,82,82
232,230225,CB,CDM,,6,Cruzeiro,181,82,6.5,28.0,Right,1,12400000.0,3.0,,2022.0,61.0,57.0,62.0,82.0,80.0,Juiano Mestres,24,Brazil,82,82
233,230168,GK,,,3,GrÃªmio,190,85,14.0,32.0,Right,1,25200000.0,1.0,,2022.0,,,,,,Raphaelito Anjos,32,Brazil,82,82
234,229880,RWB,RB,RW,94,Manchester United,183,72,17.5,71.0,Right,1,36800000.0,29.0,,2024.0,50.0,63.0,78.0,80.0,72.0,A. Wan-Bissaka,22,England,89,82
235,229261,CB,CDM,CM,29,Borussia MÃ¶nchengladbach,191,80,15.0,26.0,Right,1,28500000.0,8.0,,2022.0,63.0,75.0,76.0,79.0,82.0,D. Zakaria,23,Switzerland,86,82
236,227928,RB,,,51,FC Barcelona,177,67,26.0,150.0,Right,2,55300000.0,2.0,,2022.0,57.0,69.0,81.0,77.0,75.0,NÃ©lson Semedo,26,Portugal,85,82
237,226226,CM,CAM,,31,Tottenham Hotspur,177,68,35.0,105.0,Left,1,,18.0,Real Betis,2020.0,78.0,82.0,85.0,65.0,72.0,G. Lo Celso,24,Argentina,87,82
238,226110,RM,RW,,79,Arsenal,183,73,34.5,97.0,Left,1,68100000.0,19.0,,2024.0,81.0,75.0,85.0,33.0,67.0,N. PÃ©pÃ©,25,Ivory Coast,87,82
239,225953,CAM,RW,LW,44,PSV,178,78,30.0,22.0,Right,2,44300000.0,10.0,,2023.0,75.0,76.0,85.0,40.0,73.0,S. Bergwijn,22,Netherlands,87,82
240,225850,CB,,,46,Paris Saint-Germain,189,80,26.5,75.0,Left,2,51000000.0,3.0,,2023.0,39.0,67.0,67.0,81.0,83.0,P. Kimpembe,24,France,86,82
241,225100,RB,CB,,66,Liverpool,188,77,20.0,73.0,Right,1,41000000.0,12.0,,2024.0,30.0,64.0,68.0,79.0,76.0,J. Gomez,23,England,89,82
242,224411,ST,LM,,25,Valencia CF,179,68,34.5,46.0,Right,2,75000000.0,7.0,,2024.0,79.0,76.0,84.0,36.0,70.0,GonÃ§alo Guedes,23,Portugal,88,82
243,224334,LB,LW,,12,Sporting CP,172,69,18.5,21.0,Left,2,37000000.0,9.0,,2023.0,74.0,81.0,86.0,76.0,84.0,M. AcuÃ±a,28,Argentina,82,82
244,224293,CM,,,32,Wolverhampton Wanderers,180,80,29.0,89.0,Right,2,57300000.0,8.0,,2023.0,74.0,83.0,76.0,70.0,73.0,RÃºben Neves,23,Portugal,87,82
245,223952,GK,,,5,Getafe CF,192,85,19.5,26.0,Right,1,42400000.0,13.0,,2022.0,,,,,,David Soria,27,Spain,84,82
246,222665,RM,CM,CAM,68,Real Sociedad,178,68,14.5,25.0,Left,3,,21.0,Real Madrid,2020.0,69.0,82.0,85.0,40.0,49.0,M. Ãdegaard,21,Norway,88,82
247,220971,CDM,CM,,20,Liverpool,172,64,29.0,95.0,Right,2,55800000.0,8.0,,2023.0,73.0,76.0,88.0,65.0,66.0,N. KeÃ¯ta,25,Guinea,86,82
248,220834,RW,LW,,47,Real Madrid,182,76,34.0,180.0,Left,3,72300000.0,20.0,,2023.0,80.0,82.0,84.0,43.0,62.0,Marco Asensio,24,Spain,86,82
249,220793,CB,,,23,Tottenham Hotspur,187,79,30.5,93.0,Right,2,58700000.0,6.0,,2024.0,45.0,57.0,66.0,83.0,81.0,D. SÃ¡nchez,24,Colombia,85,82
250,220697,CM,CAM,LW,64,Leicester City,175,73,17.0,72.0,Right,1,33600000.0,10.0,,2023.0,72.0,82.0,79.0,39.0,57.0,J. Maddison,23,England,87,82
251,220407,GK,,,3,Newcastle United,190,80,11.5,37.0,Right,1,22700000.0,12.0,,2022.0,,,,,,M. DÃºbravka,31,Slovakia,82,82
252,219683,CDM,CM,,38,FC Bayern MÃ¼nchen,181,81,34.0,110.0,Right,2,58700000.0,24.0,,2022.0,77.0,79.0,78.0,76.0,79.0,C. Tolisso,25,France,85,82
253,216409,ST,RM,RW,23,Inter,171,67,26.5,77.0,Left,2,47000000.0,16.0,,2023.0,77.0,78.0,84.0,42.0,57.0,M. Politano,26,Italy,83,82
254,216201,ST,RW,,45,Athletic Club de Bilbao,186,79,29.0,36.0,Right,2,63100000.0,9.0,,2025.0,80.0,72.0,80.0,41.0,82.0,IÃ±aki Williams,26,Spain,85,82
255,215698,GK,,,18,LOSC Lille,191,89,16.0,28.0,Right,1,33600000.0,16.0,,2022.0,,,,,,M. Maignan,25,France,86,82
256,214997,ST,RM,,34,AtlÃ©tico Madrid,171,68,29.0,59.0,Right,1,61600000.0,10.0,,2024.0,80.0,75.0,86.0,54.0,65.0,A. Correa,25,Argentina,85,82
257,213565,RM,LM,CAM,31,AtlÃ©tico Madrid,171,62,34.0,64.0,Left,3,72300000.0,11.0,,2023.0,76.0,82.0,85.0,59.0,67.0,T. Lemar,24,France,86,82
258,211591,ST,,,23,Olympique Lyonnais,183,74,20.0,71.0,Right,1,39500000.0,9.0,,2023.0,77.0,61.0,76.0,30.0,81.0,M. DembÃ©lÃ©,24,France,86,82
259,210514,RB,,,43,Manchester City,182,74,36.5,150.0,Right,2,70300000.0,27.0,,2025.0,65.0,80.0,84.0,78.0,71.0,JoÃ£o Cancelo,26,Portugal,86,82
260,210008,CDM,CM,,32,Juventus,192,80,33.0,120.0,Left,2,56900000.0,25.0,,2023.0,74.0,79.0,80.0,77.0,80.0,A. Rabiot,25,France,85,82
261,209960,GK,,,3,Deportivo AlavÃ©s,186,81,18.5,27.0,Left,1,40200000.0,1.0,,2023.0,,,,,,Pacheco,28,Spain,84,82
262,208596,ST,,,28,Torino,181,72,30.0,63.0,Right,3,53300000.0,9.0,,2021.0,81.0,57.0,77.0,41.0,82.0,A. Belotti,26,Italy,85,82
263,208333,CDM,CM,,24,Juventus,184,82,23.0,110.0,Right,2,39700000.0,23.0,,2022.0,68.0,77.0,79.0,81.0,84.0,E. Can,26,Germany,85,82
264,208093,ST,RM,,14,Villarreal CF,180,77,21.0,45.0,Left,1,45700000.0,7.0,,2023.0,79.0,66.0,78.0,45.0,69.0,Gerard Moreno,28,Spain,82,82
265,207877,ST,,,27,Atlanta United,170,69,22.5,14.0,Right,1,35400000.0,7.0,,2023.0,79.0,61.0,79.0,25.0,73.0,J. MartÃ­nez,27,Venezuela,84,82
266,207862,CB,,,25,Borussia MÃ¶nchengladbach,191,89,19.5,33.0,Right,2,34600000.0,28.0,,2021.0,58.0,69.0,65.0,82.0,77.0,M. Ginter,26,Germany,83,82
267,207566,CDM,CM,,13,Real Betis,187,83,27.5,35.0,Right,3,59800000.0,14.0,,2023.0,57.0,77.0,74.0,79.0,85.0,William Carvalho,28,Portugal,82,82
268,205693,ST,,,16,West Ham United,190,82,32.0,120.0,Right,1,63200000.0,22.0,,2024.0,81.0,62.0,76.0,51.0,82.0,S. Haller,26,France,84,82
269,205452,CB,,,24,Chelsea,190,85,24.0,115.0,Right,2,47400000.0,2.0,,2022.0,43.0,67.0,63.0,82.0,78.0,A. RÃ¼diger,27,Germany,84,82
270,202857,RM,,,5,Bayer 04 Leverkusen,184,81,21.5,89.0,Right,3,36600000.0,38.0,,2021.0,76.0,74.0,85.0,34.0,71.0,K. Bellarabi,30,Germany,82,82
271,202166,CM,CAM,LW,31,Paris Saint-Germain,187,77,32.5,100.0,Right,3,62600000.0,23.0,,2021.0,79.0,81.0,86.0,55.0,63.0,J. Draxler,26,Germany,83,82
272,201995,LM,CAM,,14,West Ham United,175,70,36.5,125.0,Right,3,72100000.0,8.0,,2022.0,77.0,79.0,89.0,55.0,61.0,Felipe Anderson,27,Brazil,82,82
273,200949,RM,CF,,25,Tottenham Hotspur,174,70,31.0,130.0,Right,3,59700000.0,27.0,,2024.0,79.0,76.0,87.0,42.0,66.0,Lucas Moura,27,Brazil,82,82
274,200888,CDM,CM,,9,FC Porto,188,83,24.0,21.0,Right,3,48000000.0,22.0,,2022.0,63.0,72.0,74.0,82.0,85.0,Danilo Pereira,28,Portugal,82,82
275,200724,RB,LB,CB,13,Real Madrid,180,76,21.0,165.0,Right,2,44600000.0,6.0,,2021.0,37.0,66.0,64.0,81.0,79.0,Nacho FernÃ¡ndez,30,Spain,82,82
276,200610,ST,RW,LW,8,Bayer 04 Leverkusen,179,83,26.5,85.0,Left,2,47000000.0,31.0,,2021.0,84.0,79.0,79.0,41.0,83.0,K. Volland,27,Germany,83,82
277,200454,ST,,,16,Borussia Dortmund,175,72,32.0,105.0,Right,2,55200000.0,9.0,,2023.0,84.0,68.0,80.0,36.0,63.0,Paco AlcÃ¡cer,26,Spain,84,82
278,199987,GK,,,15,Valencia CF,185,83,20.0,39.0,Right,3,43500000.0,13.0,,2023.0,,,,,,J. Cillessen,31,Netherlands,82,82
279,199564,RB,CM,,28,FC Barcelona,178,68,22.0,155.0,Right,3,46800000.0,20.0,,2022.0,63.0,81.0,78.0,77.0,73.0,Sergi Roberto,28,Spain,82,82
280,198951,ST,,,8,Beijing Sinobo Guoan FC,182,74,23.0,34.0,Right,2,36800000.0,17.0,,2021.0,81.0,72.0,80.0,35.0,76.0,C. Bakambu,29,DR Congo,82,82
281,198009,GK,,,12,Juventus,188,77,21.0,90.0,Right,2,36200000.0,22.0,,2022.0,,,,,,M. Perin,27,Italy,84,82
282,195093,ST,,,5,Real Sociedad,189,93,26.0,44.0,Right,2,56600000.0,9.0,,2024.0,82.0,68.0,75.0,40.0,81.0,Willian JosÃ©,28,Brazil,82,82
283,193698,GK,,,1,TSG 1899 Hoffenheim,187,82,18.0,39.0,Right,2,32000000.0,1.0,,2021.0,,,,,,O. Baumann,30,Germany,83,82
284,193525,RWB,RM,RW,16,PFC CSKA Moscow,187,80,19.0,1.0,Right,2,41800000.0,2.0,,2022.0,60.0,74.0,79.0,81.0,79.0,MÃ¡rio Fernandes,29,Russia,82,82
285,193283,CDM,CM,,13,Borussia Dortmund,182,79,23.0,82.0,Left,2,39700000.0,6.0,,2022.0,73.0,74.0,75.0,83.0,82.0,T. Delaney,28,Denmark,83,82
286,193165,RB,RM,,21,FC Porto,173,62,21.0,19.0,Right,3,43600000.0,17.0,,2022.0,70.0,75.0,88.0,62.0,54.0,J. Corona,27,Mexico,83,82
287,193105,GK,,,18,Paris Saint-Germain,195,94,21.0,71.0,Right,2,40400000.0,16.0,,2023.0,,,,,,A. Areola,27,France,86,82
288,190584,CDM,CM,,4,Real Sociedad,179,75,22.0,42.0,Right,2,46200000.0,4.0,,2023.0,71.0,80.0,79.0,80.0,71.0,Illarramendi,30,Spain,82,82
289,188803,LM,CAM,,11,Shakhtar Donetsk,172,64,19.5,1.0,Right,2,41000000.0,7.0,,2021.0,79.0,75.0,86.0,47.0,69.0,Taison,32,Brazil,82,82
290,185103,LB,,,14,Roma,187,81,10.0,52.0,Left,2,17000000.0,11.0,,2020.0,74.0,81.0,76.0,82.0,79.0,A. Kolarov,34,Serbia,82,82
291,184134,CDM,CM,,9,Sevilla FC,183,76,13.5,22.0,Right,2,28400000.0,25.0,,2022.0,62.0,71.0,70.0,81.0,82.0,Fernando,33,Brazil,82,82
292,182494,GK,,,6,Galatasaray SK,190,74,9.5,59.0,Right,3,18100000.0,1.0,,2021.0,,,,,,F. Muslera,34,Uruguay,82,82
293,180403,RM,RW,LW,53,Chelsea,175,78,21.0,140.0,Right,3,39900000.0,10.0,,2020.0,78.0,80.0,85.0,49.0,60.0,Willian,31,Brazil,82,82
294,179844,ST,,,20,AtlÃ©tico Madrid,188,86,25.0,80.0,Right,4,51300000.0,19.0,,2021.0,82.0,64.0,75.0,49.0,85.0,Diego Costa,31,Spain,82,82
295,178750,GK,,,2,Villarreal CF,189,87,17.0,33.0,Right,2,37000000.0,1.0,,2022.0,,,,,,Sergio Asenjo,31,Spain,83,82
296,177610,CB,CDM,,18,FC Bayern MÃ¼nchen,192,86,25.5,125.0,Right,3,42100000.0,8.0,,2021.0,55.0,69.0,63.0,86.0,83.0,Javi MartÃ­nez,31,Spain,82,82
297,177388,CAM,LW,,13,Olympique de Marseille,175,77,14.0,46.0,Right,3,26600000.0,10.0,,2021.0,77.0,82.0,81.0,38.0,67.0,D. Payet,33,France,82,82
298,173521,CB,,,2,FC Porto,189,77,8.0,15.0,Left,3,16000000.0,5.0,,2023.0,46.0,59.0,59.0,79.0,75.0,Marcano,33,Spain,82,82
299,169195,LM,CM,CAM,9,Beijing Sinobo Guoan FC,186,86,15.0,28.0,Right,2,24000000.0,5.0,,2021.0,73.0,79.0,79.0,71.0,72.0,Renato Augusto,32,Brazil,82,82
